reading_id,device_id,temperature,humidity,co2,temp_flag,humidity_flag,co2_flag,measured_at,received_at,raw_payload
16217,1,24.33,72.52,795,ok,ok,ok,2026-09-03T14:18:12.711670+00:00,2026-09-03T14:18:12.936365+00:00,"{""co2"": 795, ""humidity"": 72.51545, ""node"": ""env_01"", ""temperature"": 24.33242, ""uptime_ms"": 2169507, ""wifi_rssi"": -60}"
16220,1,24.32,72.52,795,ok,ok,ok,2026-09-03T14:18:16.743996+00:00,2026-09-03T14:18:16.914566+00:00,"{""co2_ppm"": 795, ""humidity_rh"": 72.52308, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3164, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2174534, ""wifi_rssi"": -59}"
16223,1,24.35,72.54,797,ok,ok,ok,2026-09-03T14:18:21.782212+00:00,2026-09-03T14:18:21.864970+00:00,"{""co2_ppm"": 797, ""humidity_rh"": 72.53529, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34577, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2179574, ""wifi_rssi"": -62}"
16226,1,24.36,72.60,797,ok,ok,ok,2026-09-03T14:18:26.822296+00:00,2026-09-03T14:18:26.909916+00:00,"{""co2_ppm"": 797, ""humidity_rh"": 72.59785, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36179, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2184614, ""wifi_rssi"": -62}"
16229,1,24.34,72.60,798,ok,ok,ok,2026-09-03T14:18:31.862077+00:00,2026-09-03T14:18:31.975636+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 72.59937, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2189654, ""wifi_rssi"": -62}"
16232,1,24.33,72.58,797,ok,ok,ok,2026-09-03T14:18:36.865557+00:00,2026-09-03T14:18:36.969586+00:00,"{""co2_ppm"": 797, ""humidity_rh"": 72.57954, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.32975, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2194656, ""wifi_rssi"": -68}"
16235,1,24.36,72.65,796,ok,ok,ok,2026-09-03T14:18:41.903924+00:00,2026-09-03T14:18:41.974384+00:00,"{""co2_ppm"": 796, ""humidity_rh"": 72.64668, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35645, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2199696, ""wifi_rssi"": -61}"
16238,1,24.34,72.64,794,ok,ok,ok,2026-09-03T14:18:46.944595+00:00,2026-09-03T14:18:47.124405+00:00,"{""co2_ppm"": 794, ""humidity_rh"": 72.64362, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2204736, ""wifi_rssi"": -60}"
16241,1,24.34,72.67,793,ok,ok,ok,2026-09-03T14:18:51.988975+00:00,2026-09-03T14:18:52.154573+00:00,"{""co2_ppm"": 793, ""humidity_rh"": 72.66651, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33509, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2209776, ""wifi_rssi"": -64}"
16244,1,24.33,72.70,793,ok,ok,ok,2026-09-03T14:18:57.025381+00:00,2026-09-03T14:18:57.179691+00:00,"{""co2_ppm"": 793, ""humidity_rh"": 72.6955, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2214816, ""wifi_rssi"": -64}"
16247,1,24.34,72.69,792,ok,ok,ok,2026-09-03T14:19:02.070038+00:00,2026-09-03T14:19:02.290750+00:00,"{""co2_ppm"": 792, ""humidity_rh"": 72.69093, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34043, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2219856, ""wifi_rssi"": -62}"
16250,1,24.33,72.70,789,ok,ok,ok,2026-09-03T14:19:07.065638+00:00,2026-09-03T14:19:07.274908+00:00,"{""co2_ppm"": 789, ""humidity_rh"": 72.70466, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2224858, ""wifi_rssi"": -62}"
16253,1,24.33,72.74,788,ok,ok,ok,2026-09-03T14:19:12.105453+00:00,2026-09-03T14:19:12.304973+00:00,"{""co2_ppm"": 788, ""humidity_rh"": 72.73975, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2229898, ""wifi_rssi"": -60}"
16256,1,24.33,72.76,788,ok,ok,ok,2026-09-03T14:19:17.145346+00:00,2026-09-03T14:19:17.339696+00:00,"{""co2_ppm"": 788, ""humidity_rh"": 72.76112, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.32708, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2234938, ""wifi_rssi"": -59}"
16259,1,24.32,72.76,787,ok,ok,ok,2026-09-03T14:19:22.185841+00:00,2026-09-03T14:19:22.400632+00:00,"{""co2_ppm"": 787, ""humidity_rh"": 72.75807, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3164, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2239978, ""wifi_rssi"": -63}"
16262,1,24.31,72.83,784,ok,ok,ok,2026-09-03T14:19:27.232449+00:00,2026-09-03T14:19:27.400010+00:00,"{""co2_ppm"": 784, ""humidity_rh"": 72.82521, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.30838, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2245018, ""wifi_rssi"": -67}"
16265,1,24.32,72.79,783,ok,ok,ok,2026-09-03T14:19:32.266836+00:00,2026-09-03T14:19:32.449497+00:00,"{""co2_ppm"": 783, ""humidity_rh"": 72.79469, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3164, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2250058, ""wifi_rssi"": -65}"
16268,1,24.32,72.82,783,ok,ok,ok,2026-09-03T14:19:37.267194+00:00,2026-09-03T14:19:37.360371+00:00,"{""co2_ppm"": 783, ""humidity_rh"": 72.82063, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3164, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2255060, ""wifi_rssi"": -66}"
16271,1,24.33,72.86,782,ok,ok,ok,2026-09-03T14:19:42.308726+00:00,2026-09-03T14:19:42.479573+00:00,"{""co2_ppm"": 782, ""humidity_rh"": 72.85725, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2260100, ""wifi_rssi"": -64}"
16274,1,24.32,72.84,783,ok,ok,ok,2026-09-03T14:19:47.366601+00:00,2026-09-03T14:19:47.539621+00:00,"{""co2_ppm"": 783, ""humidity_rh"": 72.83894, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3164, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2265140, ""wifi_rssi"": -64}"
16277,1,24.34,72.86,783,ok,ok,ok,2026-09-03T14:19:52.387014+00:00,2026-09-03T14:19:52.584546+00:00,"{""co2_ppm"": 783, ""humidity_rh"": 72.86031, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2270180, ""wifi_rssi"": -66}"
16280,1,24.33,72.87,781,ok,ok,ok,2026-09-03T14:19:57.431638+00:00,2026-09-03T14:19:57.624593+00:00,"{""co2_ppm"": 781, ""humidity_rh"": 72.86794, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.32975, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2275220, ""wifi_rssi"": -67}"
16283,1,24.31,72.91,782,ok,ok,ok,2026-09-03T14:20:02.469666+00:00,2026-09-03T14:20:02.675766+00:00,"{""co2_ppm"": 782, ""humidity_rh"": 72.90608, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.30838, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2280260, ""wifi_rssi"": -66}"
16286,1,24.34,72.90,782,ok,ok,ok,2026-09-03T14:20:07.560878+00:00,2026-09-03T14:20:07.721771+00:00,"{""co2_ppm"": 782, ""humidity_rh"": 72.89693, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2285262, ""wifi_rssi"": -65}"
16289,1,24.33,72.95,781,ok,ok,ok,2026-09-03T14:20:12.665847+00:00,2026-09-03T14:20:12.839801+00:00,"{""co2_ppm"": 781, ""humidity_rh"": 72.94881, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.32975, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2290302, ""wifi_rssi"": -71}"
16292,1,24.34,72.97,783,ok,ok,ok,2026-09-03T14:20:17.670892+00:00,2026-09-03T14:20:17.784667+00:00,"{""co2_ppm"": 783, ""humidity_rh"": 72.97322, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33509, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2295342, ""wifi_rssi"": -65}"
16295,1,24.33,72.97,783,ok,ok,ok,2026-09-03T14:20:22.736957+00:00,2026-09-03T14:20:22.904873+00:00,"{""co2_ppm"": 783, ""humidity_rh"": 72.97475, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2300382, ""wifi_rssi"": -71}"
16298,1,24.33,72.95,784,ok,ok,ok,2026-09-03T14:20:27.837104+00:00,2026-09-03T14:20:28.034554+00:00,"{""co2_ppm"": 784, ""humidity_rh"": 72.94881, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.32975, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2305422, ""wifi_rssi"": -65}"
