door_reading_id,device_id,door_state,flag,measured_at,received_at,raw_payload
27312,3,closed,ok,2026-09-03T14:26:49.885313+00:00,2026-09-03T14:26:50.064870+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27313,3,closed,ok,2026-09-03T14:26:50.890999+00:00,2026-09-03T14:26:51.074511+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27314,3,closed,ok,2026-09-03T14:26:51.899772+00:00,2026-09-03T14:26:52.089637+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27315,3,closed,ok,2026-09-03T14:26:52.914895+00:00,2026-09-03T14:26:53.239770+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27316,3,closed,ok,2026-09-03T14:26:53.927584+00:00,2026-09-03T14:26:54.184640+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27317,3,closed,ok,2026-09-03T14:26:54.941903+00:00,2026-09-03T14:26:55.149575+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27318,3,open,ok,2026-09-03T14:26:55.950850+00:00,2026-09-03T14:26:56.119913+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27319,3,open,ok,2026-09-03T14:26:56.962859+00:00,2026-09-03T14:26:57.304433+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27320,3,open,ok,2026-09-03T14:26:57.975566+00:00,2026-09-03T14:26:58.264576+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27321,3,open,ok,2026-09-03T14:26:58.986892+00:00,2026-09-03T14:26:59.339864+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27322,3,open,ok,2026-09-03T14:26:59.998897+00:00,2026-09-03T14:27:00.184725+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27323,3,open,ok,2026-09-03T14:27:01.010776+00:00,2026-09-03T14:27:01.209964+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27324,3,open,ok,2026-09-03T14:27:02.021997+00:00,2026-09-03T14:27:02.379569+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27325,3,open,ok,2026-09-03T14:27:03.034837+00:00,2026-09-03T14:27:03.226936+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27326,3,open,ok,2026-09-03T14:27:04.046331+00:00,2026-09-03T14:27:04.384578+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27327,3,open,ok,2026-09-03T14:27:05.058899+00:00,2026-09-03T14:27:05.244508+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27328,3,open,ok,2026-09-03T14:27:06.071808+00:00,2026-09-03T14:27:06.264483+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27329,3,open,ok,2026-09-03T14:27:07.081620+00:00,2026-09-03T14:27:07.384734+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27330,3,open,ok,2026-09-03T14:27:08.094942+00:00,2026-09-03T14:27:08.279730+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27331,3,open,ok,2026-09-03T14:27:09.106939+00:00,2026-09-03T14:27:09.424599+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27332,3,open,ok,2026-09-03T14:27:10.118860+00:00,2026-09-03T14:27:10.489654+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27333,3,open,ok,2026-09-03T14:27:11.131403+00:00,2026-09-03T14:27:11.299556+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27334,3,open,ok,2026-09-03T14:27:12.146415+00:00,2026-09-03T14:27:12.419840+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27335,3,open,ok,2026-09-03T14:27:13.156774+00:00,2026-09-03T14:27:13.334594+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27336,3,open,ok,2026-09-03T14:27:14.166552+00:00,2026-09-03T14:27:14.449797+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27337,3,open,ok,2026-09-03T14:27:15.175894+00:00,2026-09-03T14:27:15.339646+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27338,3,open,ok,2026-09-03T14:27:16.187494+00:00,2026-09-03T14:27:16.424652+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27339,3,open,ok,2026-09-03T14:27:17.201406+00:00,2026-09-03T14:27:17.474643+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27340,3,open,ok,2026-09-03T14:27:18.211866+00:00,2026-09-03T14:27:18.394482+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27341,3,open,ok,2026-09-03T14:27:19.225378+00:00,2026-09-03T14:27:19.534437+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27342,3,open,ok,2026-09-03T14:27:20.235844+00:00,2026-09-03T14:27:20.424622+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27343,3,open,ok,2026-09-03T14:27:21.250029+00:00,2026-09-03T14:27:21.454443+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27344,3,open,ok,2026-09-03T14:27:22.268594+00:00,2026-09-03T14:27:22.580085+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27345,3,open,ok,2026-09-03T14:27:23.273136+00:00,2026-09-03T14:27:23.599542+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27346,3,open,ok,2026-09-03T14:27:24.284946+00:00,2026-09-03T14:27:24.629559+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27347,3,open,ok,2026-09-03T14:27:25.296856+00:00,2026-09-03T14:27:25.464432+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27348,3,open,ok,2026-09-03T14:27:26.308866+00:00,2026-09-03T14:27:26.470771+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27349,3,open,ok,2026-09-03T14:27:27.321138+00:00,2026-09-03T14:27:27.669748+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27350,3,open,ok,2026-09-03T14:27:28.334079+00:00,2026-09-03T14:27:28.644614+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27351,3,open,ok,2026-09-03T14:27:29.347762+00:00,2026-09-03T14:27:29.709741+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27352,3,open,ok,2026-09-03T14:27:30.360154+00:00,2026-09-03T14:27:30.539660+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27353,3,open,ok,2026-09-03T14:27:31.370544+00:00,2026-09-03T14:27:31.539990+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27354,3,open,ok,2026-09-03T14:27:32.380947+00:00,2026-09-03T14:27:32.714612+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27355,3,open,ok,2026-09-03T14:27:33.396249+00:00,2026-09-03T14:27:33.717232+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27356,3,open,ok,2026-09-03T14:27:34.408028+00:00,2026-09-03T14:27:34.719860+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27357,3,open,ok,2026-09-03T14:27:35.420811+00:00,2026-09-03T14:27:35.610211+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27358,3,open,ok,2026-09-03T14:27:36.430340+00:00,2026-09-03T14:27:36.614617+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27359,3,open,ok,2026-09-03T14:27:37.440928+00:00,2026-09-03T14:27:37.784648+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27360,3,open,ok,2026-09-03T14:27:38.456759+00:00,2026-09-03T14:27:38.784758+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27361,3,open,ok,2026-09-03T14:27:39.468630+00:00,2026-09-03T14:27:39.784503+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27362,3,open,ok,2026-09-03T14:27:40.481148+00:00,2026-09-03T14:27:40.794665+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27363,3,open,ok,2026-09-03T14:27:41.589331+00:00,2026-09-03T14:27:41.954905+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27364,3,open,ok,2026-09-03T14:27:42.502326+00:00,2026-09-03T14:27:42.859829+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27365,3,open,ok,2026-09-03T14:27:43.514999+00:00,2026-09-03T14:27:43.780028+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27366,3,open,ok,2026-09-03T14:27:44.526387+00:00,2026-09-03T14:27:44.789352+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27367,3,open,ok,2026-09-03T14:27:45.537038+00:00,2026-09-03T14:27:45.744559+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27368,3,open,ok,2026-09-03T14:27:46.549138+00:00,2026-09-03T14:27:46.899648+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27369,3,open,ok,2026-09-03T14:27:47.563768+00:00,2026-09-03T14:27:47.929619+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27370,3,open,ok,2026-09-03T14:27:48.573014+00:00,2026-09-03T14:27:48.894724+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27371,3,open,ok,2026-09-03T14:27:49.584974+00:00,2026-09-03T14:27:49.924602+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27372,3,open,ok,2026-09-03T14:27:50.597271+00:00,2026-09-03T14:27:50.774798+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27373,3,open,ok,2026-09-03T14:27:51.610294+00:00,2026-09-03T14:27:51.789859+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27374,3,open,ok,2026-09-03T14:27:52.621046+00:00,2026-09-03T14:27:52.984561+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27375,3,open,ok,2026-09-03T14:27:53.632988+00:00,2026-09-03T14:27:53.941518+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27376,3,open,ok,2026-09-03T14:27:54.649194+00:00,2026-09-03T14:27:54.959718+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27377,3,open,ok,2026-09-03T14:27:55.659845+00:00,2026-09-03T14:27:55.859736+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27378,3,open,ok,2026-09-03T14:27:56.673452+00:00,2026-09-03T14:27:56.854643+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27379,3,open,ok,2026-09-03T14:27:57.681028+00:00,2026-09-03T14:27:58.024773+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27380,3,open,ok,2026-09-03T14:27:58.693219+00:00,2026-09-03T14:27:58.949684+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27381,3,open,ok,2026-09-03T14:27:59.705140+00:00,2026-09-03T14:27:59.994636+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27382,3,open,ok,2026-09-03T14:28:01.053800+00:00,2026-09-03T14:28:01.248303+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27383,3,open,ok,2026-09-03T14:28:01.734230+00:00,2026-09-03T14:28:02.009433+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27384,3,open,ok,2026-09-03T14:28:02.741022+00:00,2026-09-03T14:28:02.970082+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27385,3,open,ok,2026-09-03T14:28:03.754583+00:00,2026-09-03T14:28:04.104612+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27386,3,open,ok,2026-09-03T14:28:04.764982+00:00,2026-09-03T14:28:05.069851+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27387,3,open,ok,2026-09-03T14:28:06.023930+00:00,2026-09-03T14:28:06.194592+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27388,3,open,ok,2026-09-03T14:28:06.789032+00:00,2026-09-03T14:28:06.949422+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27389,3,open,ok,2026-09-03T14:28:07.801084+00:00,2026-09-03T14:28:08.129582+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27390,3,open,ok,2026-09-03T14:28:08.813068+00:00,2026-09-03T14:28:09.174650+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27391,3,open,ok,2026-09-03T14:28:09.825048+00:00,2026-09-03T14:28:10.179986+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27392,3,open,ok,2026-09-03T14:28:11.074040+00:00,2026-09-03T14:28:11.244659+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27393,3,open,ok,2026-09-03T14:28:11.851953+00:00,2026-09-03T14:28:12.029620+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27394,3,open,ok,2026-09-03T14:28:12.861050+00:00,2026-09-03T14:28:13.160725+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27395,3,open,ok,2026-09-03T14:28:13.875182+00:00,2026-09-03T14:28:14.194763+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27396,3,open,ok,2026-09-03T14:28:14.885016+00:00,2026-09-03T14:28:15.144495+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27397,3,open,ok,2026-09-03T14:28:16.143885+00:00,2026-09-03T14:28:16.314599+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27398,3,open,ok,2026-09-03T14:28:16.909187+00:00,2026-09-03T14:28:17.099662+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27399,3,open,ok,2026-09-03T14:28:17.923242+00:00,2026-09-03T14:28:18.244846+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27400,3,open,ok,2026-09-03T14:28:18.933157+00:00,2026-09-03T14:28:19.204618+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27401,3,open,ok,2026-09-03T14:28:19.946875+00:00,2026-09-03T14:28:20.129563+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27402,3,open,ok,2026-09-03T14:28:21.163868+00:00,2026-09-03T14:28:21.334733+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27403,3,open,ok,2026-09-03T14:28:21.969054+00:00,2026-09-03T14:28:22.169424+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27404,3,open,ok,2026-09-03T14:28:22.981045+00:00,2026-09-03T14:28:23.154637+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27405,3,open,ok,2026-09-03T14:28:23.993268+00:00,2026-09-03T14:28:24.209589+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27406,3,open,ok,2026-09-03T14:28:25.005053+00:00,2026-09-03T14:28:25.194705+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27407,3,open,ok,2026-09-03T14:28:26.203889+00:00,2026-09-03T14:28:26.384360+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27408,3,open,ok,2026-09-03T14:28:27.032798+00:00,2026-09-03T14:28:27.209555+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27409,3,open,ok,2026-09-03T14:28:28.044161+00:00,2026-09-03T14:28:28.214638+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27410,3,open,ok,2026-09-03T14:28:29.054818+00:00,2026-09-03T14:28:29.414580+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27411,3,open,ok,2026-09-03T14:28:30.065630+00:00,2026-09-03T14:28:30.269685+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27412,3,open,ok,2026-09-03T14:28:31.243813+00:00,2026-09-03T14:28:31.434574+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27413,3,open,ok,2026-09-03T14:28:32.089132+00:00,2026-09-03T14:28:32.279625+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27414,3,open,ok,2026-09-03T14:28:33.101154+00:00,2026-09-03T14:28:33.279632+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27415,3,open,ok,2026-09-03T14:28:34.113164+00:00,2026-09-03T14:28:34.449591+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27416,3,open,ok,2026-09-03T14:28:35.131241+00:00,2026-09-03T14:28:35.319796+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27417,3,open,ok,2026-09-03T14:28:36.228975+00:00,2026-09-03T14:28:36.403244+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27418,3,open,ok,2026-09-03T14:28:37.152220+00:00,2026-09-03T14:28:37.340328+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27419,3,open,ok,2026-09-03T14:28:38.161222+00:00,2026-09-03T14:28:38.340394+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27420,3,open,ok,2026-09-03T14:28:39.177227+00:00,2026-09-03T14:28:39.499690+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27421,3,open,ok,2026-09-03T14:28:40.185180+00:00,2026-09-03T14:28:40.534454+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27422,3,open,ok,2026-09-03T14:28:41.553752+00:00,2026-09-03T14:28:41.940316+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27423,3,open,ok,2026-09-03T14:28:42.209219+00:00,2026-09-03T14:28:42.384437+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27424,3,open,ok,2026-09-03T14:28:43.223212+00:00,2026-09-03T14:28:43.440068+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27425,3,open,ok,2026-09-03T14:28:44.238184+00:00,2026-09-03T14:28:44.554680+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27426,3,open,ok,2026-09-03T14:28:45.245154+00:00,2026-09-03T14:28:45.600206+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27427,3,open,ok,2026-09-03T14:28:46.623790+00:00,2026-09-03T14:28:46.924483+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27428,3,open,ok,2026-09-03T14:28:47.269140+00:00,2026-09-03T14:28:47.564671+00:00,"{""door_main"": 1, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27429,3,closed,ok,2026-09-03T14:28:48.283329+00:00,2026-09-03T14:28:48.594630+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27430,3,closed,ok,2026-09-03T14:28:49.295580+00:00,2026-09-03T14:28:49.579616+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27431,3,closed,ok,2026-09-03T14:28:50.305267+00:00,2026-09-03T14:28:50.504623+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27432,3,closed,ok,2026-09-03T14:28:51.343963+00:00,2026-09-03T14:28:51.514509+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27433,3,closed,ok,2026-09-03T14:28:52.330933+00:00,2026-09-03T14:28:52.509549+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27434,3,closed,ok,2026-09-03T14:28:53.343618+00:00,2026-09-03T14:28:53.699983+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27435,3,closed,ok,2026-09-03T14:28:54.353277+00:00,2026-09-03T14:28:54.604650+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27436,3,closed,ok,2026-09-03T14:28:55.365175+00:00,2026-09-03T14:28:55.599855+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27437,3,closed,ok,2026-09-03T14:28:56.393807+00:00,2026-09-03T14:28:56.554697+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
